0.0001	1.2327	0.0001	0.0001	0.000100064
0.0001	0.062728	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.999901	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.00554797	0.0001	0.0001
0.0001	0.000180699	0.0001	0.0001	0.0001
0.0001	0.53173	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.135227
0.0001	0.0001	0.0001	0.406145	0.0001
0.0001	0.000100067	0.0001	0.0001	0.0001
0.0001	0.000102975	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.117812
0.0001	1.25339	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.000101055	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.000613767	0.0001	0.0001	0.000101894
0.0001	0.000100037	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100762
0.0001	0.0001	0.0001	0.0001	0.134693
0.0001	0.0001	0.000100008	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.000100882	0.0001	0.0001
1.0001	0.0001	1.11816	0.0001	0.000100145
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.338094	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100298
0.0001	0.0001	0.0125909	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0200951
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	1.17396	0.115276
0.0001	0.0001	0.0001	0.0299782	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.000101216	0.000100064
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	1.25894	0.0001	0.0001	0.0001
0.0001	0.0001	0.00010001	1.17936	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.691259	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.000100062	0.0001	0.0001
0.0001	0.033562	0.0001	0.0001	0.0001
0.0001	0.000135032	0.0001	0.0001	0.0001
0.0001	0.0001	0.955692	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100052
0.0001	0.0001	1.06326	0.0001	0.0001
0.0001	0.0001	1.07713	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100047
0.999903	0.0001	0.0001	0.0001	0.0001
0.999886	0.0001	0.0001	0.0001	0.0001
0.0001	0.0865941	0.0001	0.0001	0.0001
0.0001	0.0001	0.000100049	0.0001	0.0001
0.0001	0.0001	0.000154394	0.0001	0.0001
0.0001	0.000100321	0.0001	0.0001	0.000100247
0.0001	0.0001	0.0001	0.0001	0.000100081
0.0001	0.00010002	0.0001	0.0001	0.0001
0.0001	0.0001	0.00750492	0.0001	0.0001
0.0001	1.2561	0.0001	0.0001	0.0001
0.0001	0.0001	0.000169289	0.0001	0.000102578
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100924
1.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.000101988	0.0001	0.0001	0.0001
0.0001	0.522339	0.0001	0.0001	0.0001
0.0001	0.000126424	0.0001	0.0001	0.0001
0.0001	0.0001	0.000101955	0.000100394	0.0001
0.0001	0.0001	0.0001	1.084	0.0001
0.0001	0.111717	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.999913	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100138
0.0001	0.0001	0.0001	0.0001	0.0001
1.00009	0.0001	0.0001	0.0001	0.0001
1.00009	0.0001	1.11754	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.000100214
0.0001	0.0001	0.0001	0.000100939	0.0755615
0.0001	0.00256072	0.0001	0.0001	0.0001
0.0001	0.00301788	0.0001	0.0001	0.000100313
0.0001	0.209006	0.0001	0.0001	0.0001
0.0001	0.000101518	0.00812213	0.0001	0.000174074
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001	0.0001	0.0001
0.0001	0.0001	0.0001003	0.0001	0.000101675
